ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
PDGZT0991,Ashoorkhana,,Polepalli,19.83,0,19.83,13742,13742,27484,,,,,0,13742,13742,27484,Court Case pending
PDGZT0924,Ashoorkhana,,Chirumamilla,8.21,0,8.21,13500,4500,18000,2572/52/15-09-2025,638/19-09-2025,13500,4500,18000,0,0,0,
PDGZT0943,Ashoorkhana,,Thimmapuram,4.68,0,4.68,13098,3270,16368,,,,,0,13098,3270,16368,
PDGZT1019,Ashoorkhana ,,Karalapadu,18.69,0,18.69,13080,13080,26160,2577/52/17-11-2025,816/19-11-2025,13080,6920,20000,0,6160,6160,
PDGZT0927,Ashoorkhana,,Munamaka,9.26,0,9.26,12964,6482,19446,,,,,0,12964,6482,19446,Open Auction/Under D.M
PDGZT1011,Ashoorkhana,,Peda Kodamagundla,9.12,0,9.12,12800,6400,19200,,,,,0,12800,6400,19200,Land Acquired by Govt.
PDGZT1120,Ashoorkhana,,Gummanpadu,11.03,0,11.03,12605,760,13365,,,,,0,12605,760,13365,
PDGZT1007,Ashoorkhana,,Darivemula,11.48,0,11.48,11420,5710,17130,,,,,0,11420,5710,17130,
PDGZT0893,Ashoorkhana,,Chejarla,5.67,0,5.67,11226,2000,13226,,,,,0,11226,2000,13226,Enquiry at Head Office
PDGZT1075,Dargah,,Gundlapalli,15.64,0,15.64,11000,11000,22000,,,,,0,11000,11000,22000,
PDGZT0995,Ashoorkhana,,Piduguralla,15.64,0,15.64,10950,10950,21900,,,,,0,10950,10950,21900,
PDGZT1000,Dargah (Peer saheb Bi),,Nadikudi,14.79,0,14.79,10350,10350,20700,2556/52/25-04-2025,141/07-05-2025,,10350,10350,10350,0,10350,
PDGZT0932,Ashoorkhana,,Yelamanda,29.07,0,29.07,10200,10200,20400,,,,,0,10200,10200,20400,
PDGZT0901,Ashoorkhana,,Rompicherla,14.52,0,14.52,10164,10164,20328,,,,,0,10164,10164,20328,No Income
PDGZT0937,Dargah (Adam Shafi),,Kondaveedu,55.71,0,55.71,68334,38934,107268,"2552/52/07-04-2025, 2559/52/15-05-2025","47/15-04-2025, 203/26-05-2025",58500,,58500,9834,38934,48768,
PDGZT0904,Ashoorkhana,,Dasaripalem,7.75,0,7.75,9425,1000,10425,,,,,0,9425,1000,10425,No Income
PDGZT0984,Ashoorkhana,,Mittagudipadu,4.47,0,4.47,9390,3130,12520,,,,,0,9390,3130,12520,
PDGZT1127,Ashoorkhana,,Muppala,13.12,0,13.12,9180,9180,18360,,,,,0,9180,9180,18360,
PDGZT1060,Ashoorkhana,,Thondapi,5.16,0.68,5.84,9000,3000,12000,,,,,0,9000,3000,12000,
PDGZT1004,Ashoorkhana,,Kamepalli,10.56,0,10.56,8448,8448,16896,,,,,0,8448,8448,16896,
PDGZT1130,Ashoorkhana,,Yenugupalem,5.52,0,5.52,7150,600,7750,,,,,0,7150,600,7750,
PDGZT1129,Ashoorkhana,,Yenugupalem,6.4,0,6.4,6800,500,7300,,,,,0,6800,500,7300,No Income
PDGZT0891,Ashoorkhana,,Gogulapadu,13.2,0,13.2,6000,2000,8000,,,,,0,6000,2000,8000,Total Land acquired by the Govt.R.B.Canal amount in the court.
PDGZT0934,Ashoorkhana,,Edlapadu,2.78,0,2.78,6000,2000,8000,,,,,0,6000,2000,8000,Land by the N.S.P Canal
PDGZT1077,Ashoorkhana,,Garapadu,5.28,0,5.28,6000,3000,9000,,,,,0,6000,3000,9000,
PDGZT0992,Ashoorkhana,,Regulagadda,6.49,0,6.49,5772,500,6272,,,,,0,5772,500,6272,Encroachment
PDGZT1122,Ashoorkhana,,Melavagu,17.8,0,17.8,5750,150,5900,,,,,0,5750,150,5900,No Income
PDGZT0920,Ashoorkhana,,Ikkuru,12.24,0,12.24,5600,2000,7600,,,,,0,5600,2000,7600,
PDGZT0928,Ashoorkhana,,Chagallu,6.95,0,6.95,5560,2780,8340,,,,,0,5560,2780,8340,
PDGZT1012,Ashoorkhana,,Petasannigandla,4.83,0,4.83,5280,2820,8100,,,,,0,5280,2820,8100,No Income
PDGZT1121,Ashoorkhana,,Enimella,6.88,0,6.88,5200,700,5900,,,,,0,5200,700,5900,
PDGZT1062,Ashoorkhana,,Dammalapadu,11.28,0,11.28,15000,5000,20000,2562/52/05-07-2025,369/16-07-2025,10000,5000,15000,5000,0,5000,Encroachment
PDGZT0926,Ashoorkhana,,Appapuram H/o Irlapad,2.3,0,2.3,4000,1000,5000,,,,,0,4000,1000,5000,
PDGZT0996,Mosque,,Piduguralla,Shops,0,0,4000,1000,5000,,,,,0,4000,1000,5000,No Income
PDGZT1110,Ashoorkhana,,Vinukonda,8.22,0,8.22,4000,1000,5000,,,,,0,4000,1000,5000,
PDGZT0982,Mosque,,Gurazala,Shops,4,4,3261,3261,6522,,,,,0,3261,3261,6522,
PDWBU0001,"Idgah & Burial Ground, Munugodu",,"Munugodu, Amaravathi",0,0,0,3150,350,3500,,,,,0,3150,350,3500,
PDGZT1119,Ashoorkhana,,Gummanpadu,10.58,0,10.58,2010,70,2080,,,,,0,2010,70,2080,
PDGZT1002,Ashoorkhana,,Kesanapalli,1.25,0,1.25,2000,500,2500,,,,,0,2000,500,2500,
PDGZT1013,Ashoorkhana,,Sankarapuram,2.51,0,2.51,2000,500,2500,,,,,0,2000,500,2500,Encroachment
PDGZT1102,Mosque,,Vinukonda,3.31,0,3.31,2000,500,2500,,,,,0,2000,500,2500,No Income
PDGZT1131,Ashoorkhana,,Kondrametla,13.43,0,13.43,744,10744,11488,,,,,0,744,10744,11488,
PDGZT0879,Dargah (Buranuddin),,Kondaveedu,87.2,0,87.2,263280,61720,325000,2565/52/31-07-2025,428/31-07-2025,263280,61720,325000,0,0,0,
PDGZT0923,Ashoorkhana,,Kanaparthi,11.62,0,11.62,16270,16270,32540,2566/52/04/08/2025,487/11/08/2025,16270,,16270,0,16270,16270,
PDGZT1114,Ashoorkhana,,Kotcherla,24.12,0,24.12,14472,14472,28944,2553/52/07-04-2025,48/15-04-2025,14472,,14472,0,14472,14472,Encroachment
PDGZT0900,Ashoorkhana,,Dachavaram,6.68,0,6.68,14240,7120,21360,2568/52/22-08-2025,594/04-09-2025,14240,7120,21360,0,0,0,
PDGZT0931,Ashoorkhana,,Chimalamarri,11.98,0,11.98,12000,6000,18000,2564/52/23-07-2025,473/06/08/2025,12000,,12000,0,6000,6000,
PDGZT0999,Ashoorkhana,,Nadikudi,16.14,0,16.14,11300,11300,22600,2567/52/06-08-2025,544/21-08-2025,11300,,11300,0,11300,11300,
PDGZT1010,Ashoorkhana,,Kolaguttla,14.97,0,14.97,10500,10500,21000,2558/52/07-05-2025,174/15-05-2025,10500,0,10500,0,10500,10500,
PDGZT0902,Ashoorkhana,,Vipparla,11.17,0,11.17,7820,7820,15640,2557/52/25-04-2025,140/07-05-2025,7820,,7820,0,7820,7820,
PDGZT1046,Ashoorkhana,,Ganapavaram,11.88,0,11.88,7080,7080,14160,2555/52/23-04-2025,142/07-05-2025,7080,7080,14160,0,0,0,No Income
PDGZT1063,Ashoorkhana,,Narnepadu,6.8,0,6.8,5440,2720,8160,2563/52/17-07-2025,388/21-07-2025,5440,,5440,0,2720,2720,
PDGZT1017,Ashoorkhana,,Dachepalli,5.6,0,5.6,2800,2800,5600,2571/52/02-09-2025,608/08-09-2025,2800,2800,5600,0,0,0,
PDGZT0846,GraveYard,,Amaravathi,1.25,0,1.25,0,0,0,,,,,0,0,0,0,
PDGZT0880,Ashoorkhana,,Kondaveedu,0,0,0,0,0,0,,,,,0,0,0,0,
